review_id,order_id,product_id,rating,review_text,review_time
447,1478,173,2,Not great quality.,2024-02-20T00:00:00
448,1482,593,3,Okay overall.,2021-06-27T00:00:00
449,1484,1160,5,"Excellent product, highly recommend!",2022-11-29T00:00:00
450,1488,993,3,Okay overall.,2023-08-19T00:00:00
451,1488,1077,4,Good value for money!,2024-10-30T00:00:00
452,1488,482,4,Good value for money!,2024-10-09T00:00:00
453,1489,111,4,Good value for money!,2021-02-13T00:00:00
454,1489,9,1,"Very disappointed, would not buy again.",2021-07-07T00:00:00
455,1506,1150,4,Good value for money!,2021-05-12T00:00:00
456,1506,532,3,Okay overall.,2022-03-15T00:00:00
457,1512,770,4,Good value for money!,2023-06-16T00:00:00
458,1512,835,5,"Excellent product, highly recommend!",2021-03-25T00:00:00
459,1512,825,4,Good value for money!,2020-08-17T00:00:00
460,1520,1175,5,"Excellent product, highly recommend!",2020-03-23T00:00:00
461,1525,948,5,"Excellent product, highly recommend!",2021-08-06T00:00:00
462,1526,428,5,"Excellent product, highly recommend!",2022-12-09T00:00:00
463,1530,468,5,"Excellent product, highly recommend!",2021-10-04T00:00:00
464,1532,461,5,"Excellent product, highly recommend!",2022-09-12T00:00:00
465,1532,1013,3,Okay overall.,2022-06-15T00:00:00
466,1532,203,5,"Excellent product, highly recommend!",2022-01-18T00:00:00
467,1533,1023,4,Good value for money!,2020-06-02T00:00:00
468,1533,1086,5,"Excellent product, highly recommend!",2021-06-03T00:00:00
469,1533,896,5,"Excellent product, highly recommend!",2023-06-13T00:00:00
470,1544,1071,5,"Excellent product, highly recommend!",2021-10-29T00:00:00
471,1545,576,5,"Excellent product, highly recommend!",2020-12-21T00:00:00
472,1546,679,5,"Excellent product, highly recommend!",2023-09-04T00:00:00
473,1554,105,3,Okay overall.,2021-12-23T00:00:00
474,1555,472,5,"Excellent product, highly recommend!",2023-12-31T00:00:00
475,1555,386,4,Good value for money!,2021-07-19T00:00:00
476,1555,463,1,"Very disappointed, would not buy again.",2020-07-25T00:00:00
477,1558,1174,4,Good value for money!,2024-06-04T00:00:00
478,1558,1137,5,"Excellent product, highly recommend!",2025-08-11T00:00:00
479,1560,327,5,"Excellent product, highly recommend!",2025-06-02T00:00:00
480,1562,954,1,"Very disappointed, would not buy again.",2024-08-12T00:00:00
481,1562,1060,5,"Excellent product, highly recommend!",2025-10-25T00:00:00
482,1562,982,4,Good value for money!,2022-03-14T00:00:00
483,1567,678,2,Not great quality.,2022-02-21T00:00:00
484,1571,879,3,Okay overall.,2020-06-19T00:00:00
485,1571,744,5,"Excellent product, highly recommend!",2024-11-03T00:00:00
486,1577,805,4,Good value for money!,2020-08-10T00:00:00
487,1579,383,3,Okay overall.,2022-05-15T00:00:00
488,1579,538,5,"Excellent product, highly recommend!",2025-06-19T00:00:00
489,1580,787,4,Good value for money!,2021-12-28T00:00:00
490,1580,491,4,Good value for money!,2023-03-07T00:00:00
491,1580,1097,5,"Excellent product, highly recommend!",2020-06-13T00:00:00
492,1580,1149,4,Good value for money!,2024-10-12T00:00:00
493,1582,1101,4,Good value for money!,2021-12-07T00:00:00
494,1582,321,4,Good value for money!,2022-10-20T00:00:00
495,1582,241,5,"Excellent product, highly recommend!",2022-08-18T00:00:00
496,1604,696,3,Okay overall.,2024-07-13T00:00:00
497,1604,652,4,Good value for money!,2024-08-27T00:00:00
498,1609,734,4,Good value for money!,2025-04-12T00:00:00
499,1609,861,5,"Excellent product, highly recommend!",2021-02-15T00:00:00
500,1609,647,5,"Excellent product, highly recommend!",2022-07-31T00:00:00
501,1613,959,5,"Excellent product, highly recommend!",2025-01-27T00:00:00
502,1620,327,5,"Excellent product, highly recommend!",2023-10-10T00:00:00
503,1624,651,1,"Very disappointed, would not buy again.",2020-11-05T00:00:00
504,1625,451,5,"Excellent product, highly recommend!",2021-06-07T00:00:00
505,1627,944,1,"Very disappointed, would not buy again.",2020-03-18T00:00:00
506,1627,795,3,Okay overall.,2020-08-12T00:00:00
507,1627,1140,5,"Excellent product, highly recommend!",2021-10-14T00:00:00
508,1628,879,4,Good value for money!,2020-04-01T00:00:00
509,1633,670,5,"Excellent product, highly recommend!",2020-08-30T00:00:00
510,1647,1138,5,"Excellent product, highly recommend!",2021-08-27T00:00:00
511,1647,1172,3,Okay overall.,2021-12-25T00:00:00
512,1648,880,5,"Excellent product, highly recommend!",2022-10-01T00:00:00
513,1648,1013,4,Good value for money!,2021-08-27T00:00:00
514,1648,1022,5,"Excellent product, highly recommend!",2023-12-24T00:00:00
515,1662,871,4,Good value for money!,2020-02-17T00:00:00
516,1662,885,3,Okay overall.,2024-03-20T00:00:00
517,1675,389,2,Not great quality.,2020-09-06T00:00:00
518,1678,296,5,"Excellent product, highly recommend!",2023-07-31T00:00:00
519,1678,1138,5,"Excellent product, highly recommend!",2021-03-31T00:00:00
520,1678,219,5,"Excellent product, highly recommend!",2024-01-01T00:00:00
521,1684,1025,2,Not great quality.,2022-07-16T00:00:00
522,1685,1017,3,Okay overall.,2021-07-03T00:00:00
523,1685,865,4,Good value for money!,2023-09-19T00:00:00
524,1687,936,2,Not great quality.,2023-06-21T00:00:00
525,1687,705,2,Not great quality.,2020-02-18T00:00:00
526,1687,602,5,"Excellent product, highly recommend!",2021-09-06T00:00:00
527,1689,507,4,Good value for money!,2023-01-04T00:00:00
528,1692,366,5,"Excellent product, highly recommend!",2022-01-16T00:00:00
529,1692,418,5,"Excellent product, highly recommend!",2023-07-13T00:00:00
530,1692,474,2,Not great quality.,2025-05-03T00:00:00
531,1692,478,4,Good value for money!,2021-12-14T00:00:00
532,1692,502,5,"Excellent product, highly recommend!",2021-07-08T00:00:00
533,1695,487,3,Okay overall.,2025-01-14T00:00:00
534,1695,455,5,"Excellent product, highly recommend!",2024-05-17T00:00:00
535,1696,410,2,Not great quality.,2021-10-29T00:00:00
536,1696,517,5,"Excellent product, highly recommend!",2022-08-02T00:00:00
537,1698,623,5,"Excellent product, highly recommend!",2020-10-25T00:00:00
538,1709,372,5,"Excellent product, highly recommend!",2022-02-12T00:00:00
539,1709,336,5,"Excellent product, highly recommend!",2022-06-10T00:00:00
540,1710,104,3,Okay overall.,2021-09-09T00:00:00
541,1713,620,5,"Excellent product, highly recommend!",2025-01-17T00:00:00
542,1715,425,5,"Excellent product, highly recommend!",2022-02-03T00:00:00
543,1720,922,3,Okay overall.,2022-08-05T00:00:00
544,1724,615,4,Good value for money!,2021-10-25T00:00:00
545,1724,5,5,"Excellent product, highly recommend!",2025-07-23T00:00:00
546,1724,957,4,Good value for money!,2020-04-21T00:00:00
547,1728,594,5,"Excellent product, highly recommend!",2021-06-22T00:00:00
548,1728,362,5,"Excellent product, highly recommend!",2020-07-12T00:00:00
549,1737,1154,4,Good value for money!,2022-05-18T00:00:00
550,1743,177,3,Okay overall.,2025-06-23T00:00:00
551,1743,374,1,"Very disappointed, would not buy again.",2020-08-10T00:00:00
552,1747,366,3,Okay overall.,2022-07-20T00:00:00
553,1747,321,4,Good value for money!,2021-02-20T00:00:00
554,1747,622,5,"Excellent product, highly recommend!",2025-10-14T00:00:00
555,1747,496,5,"Excellent product, highly recommend!",2022-04-28T00:00:00
556,1753,632,1,"Very disappointed, would not buy again.",2023-07-11T00:00:00
557,1762,510,3,Okay overall.,2024-10-28T00:00:00
558,1762,425,3,Okay overall.,2022-01-02T00:00:00
559,1768,1028,4,Good value for money!,2024-05-27T00:00:00
560,1768,1159,4,Good value for money!,2022-10-19T00:00:00
561,1768,1191,4,Good value for money!,2021-09-01T00:00:00
562,1770,860,5,"Excellent product, highly recommend!",2021-04-15T00:00:00
563,1772,148,1,"Very disappointed, would not buy again.",2022-11-16T00:00:00
564,1776,636,4,Good value for money!,2023-12-08T00:00:00
565,1778,695,4,Good value for money!,2025-08-08T00:00:00
566,1779,444,3,Okay overall.,2025-09-08T00:00:00
567,1779,35,4,Good value for money!,2021-02-15T00:00:00
568,1779,1100,4,Good value for money!,2023-07-28T00:00:00
569,1779,1170,5,"Excellent product, highly recommend!",2024-03-21T00:00:00
570,1780,1081,4,Good value for money!,2021-08-08T00:00:00
571,1792,1004,4,Good value for money!,2021-05-04T00:00:00
572,1792,540,5,"Excellent product, highly recommend!",2020-01-03T00:00:00
573,1796,142,3,Okay overall.,2021-08-27T00:00:00
574,1796,94,5,"Excellent product, highly recommend!",2024-06-14T00:00:00
575,1796,980,4,Good value for money!,2023-08-05T00:00:00
576,1799,678,3,Okay overall.,2022-05-17T00:00:00
577,1799,699,1,"Very disappointed, would not buy again.",2021-12-26T00:00:00
578,1804,432,3,Okay overall.,2023-09-28T00:00:00
579,1806,404,4,Good value for money!,2021-12-20T00:00:00
580,1811,839,5,"Excellent product, highly recommend!",2023-10-25T00:00:00
581,1812,1036,5,"Excellent product, highly recommend!",2023-06-04T00:00:00
582,1812,747,4,Good value for money!,2020-06-26T00:00:00
583,1812,460,4,Good value for money!,2025-05-07T00:00:00
584,1815,1047,4,Good value for money!,2021-03-14T00:00:00
585,1819,1058,5,"Excellent product, highly recommend!",2025-10-06T00:00:00
586,1821,952,4,Good value for money!,2023-05-26T00:00:00
587,1824,1016,4,Good value for money!,2024-10-14T00:00:00
588,1829,1195,5,"Excellent product, highly recommend!",2025-07-18T00:00:00
589,1829,1170,1,"Very disappointed, would not buy again.",2022-01-10T00:00:00
590,1832,747,5,"Excellent product, highly recommend!",2020-03-25T00:00:00
591,1832,798,4,Good value for money!,2021-06-19T00:00:00
592,1835,485,5,"Excellent product, highly recommend!",2021-06-04T00:00:00
593,1837,218,4,Good value for money!,2022-04-22T00:00:00
594,1837,303,3,Okay overall.,2024-07-17T00:00:00
595,1839,239,3,Okay overall.,2022-10-04T00:00:00
596,1839,213,5,"Excellent product, highly recommend!",2020-04-22T00:00:00
597,1844,825,5,"Excellent product, highly recommend!",2021-01-22T00:00:00
598,1844,1020,2,Not great quality.,2022-03-30T00:00:00
599,1848,12,2,Not great quality.,2023-02-19T00:00:00
600,1848,442,5,"Excellent product, highly recommend!",2021-11-14T00:00:00
601,1848,419,5,"Excellent product, highly recommend!",2022-02-23T00:00:00
602,1851,1018,4,Good value for money!,2021-09-08T00:00:00
603,1851,155,5,"Excellent product, highly recommend!",2022-11-30T00:00:00
604,1851,450,2,Not great quality.,2020-05-18T00:00:00
605,1851,1129,5,"Excellent product, highly recommend!",2022-03-18T00:00:00
606,1852,1083,4,Good value for money!,2024-10-14T00:00:00
607,1852,1108,5,"Excellent product, highly recommend!",2024-06-03T00:00:00
608,1852,743,5,"Excellent product, highly recommend!",2021-06-06T00:00:00
609,1856,362,5,"Excellent product, highly recommend!",2025-02-01T00:00:00
610,1856,310,5,"Excellent product, highly recommend!",2024-06-12T00:00:00
611,1856,492,5,"Excellent product, highly recommend!",2023-04-24T00:00:00
612,1856,770,5,"Excellent product, highly recommend!",2023-10-10T00:00:00
613,1856,196,5,"Excellent product, highly recommend!",2022-06-08T00:00:00
614,1857,464,4,Good value for money!,2024-10-07T00:00:00
615,1859,372,3,Okay overall.,2022-02-04T00:00:00
616,1859,380,1,"Very disappointed, would not buy again.",2023-10-01T00:00:00
617,1870,765,4,Good value for money!,2021-04-18T00:00:00
618,1871,1166,1,"Very disappointed, would not buy again.",2021-05-14T00:00:00
619,1871,500,5,"Excellent product, highly recommend!",2021-02-18T00:00:00
620,1871,401,4,Good value for money!,2020-11-10T00:00:00
621,1871,358,5,"Excellent product, highly recommend!",2025-07-05T00:00:00
622,1871,360,3,Okay overall.,2024-08-10T00:00:00
623,1872,548,4,Good value for money!,2020-08-20T00:00:00
624,1875,1149,5,"Excellent product, highly recommend!",2021-04-07T00:00:00
625,1883,428,4,Good value for money!,2023-05-10T00:00:00
626,1901,992,4,Good value for money!,2021-09-02T00:00:00
627,1901,327,4,Good value for money!,2021-05-16T00:00:00
628,1904,1194,4,Good value for money!,2023-09-18T00:00:00
629,1904,970,4,Good value for money!,2022-10-20T00:00:00
630,1909,306,5,"Excellent product, highly recommend!",2025-02-21T00:00:00
631,1909,914,5,"Excellent product, highly recommend!",2023-07-15T00:00:00
632,1916,334,2,Not great quality.,2021-01-11T00:00:00
633,1916,577,5,"Excellent product, highly recommend!",2025-01-12T00:00:00
634,1916,275,1,"Very disappointed, would not buy again.",2025-04-30T00:00:00
635,1916,221,5,"Excellent product, highly recommend!",2025-08-28T00:00:00
636,1925,190,2,Not great quality.,2022-12-31T00:00:00
637,1925,671,4,Good value for money!,2022-03-31T00:00:00
638,1925,1085,5,"Excellent product, highly recommend!",2022-06-25T00:00:00
639,1925,199,3,Okay overall.,2023-03-04T00:00:00
640,1928,84,5,"Excellent product, highly recommend!",2023-02-22T00:00:00
641,1933,1043,4,Good value for money!,2021-04-29T00:00:00
642,1936,755,3,Okay overall.,2024-05-11T00:00:00
643,1944,991,3,Okay overall.,2020-01-05T00:00:00
644,1944,906,3,Okay overall.,2020-11-21T00:00:00
645,1944,52,4,Good value for money!,2020-04-24T00:00:00
646,1945,877,5,"Excellent product, highly recommend!",2020-02-04T00:00:00
647,1964,1172,2,Not great quality.,2021-08-20T00:00:00
648,1964,927,3,Okay overall.,2021-08-10T00:00:00
649,1964,662,5,"Excellent product, highly recommend!",2020-11-29T00:00:00
650,1967,445,3,Okay overall.,2023-04-23T00:00:00
651,1967,42,1,"Very disappointed, would not buy again.",2023-04-30T00:00:00
652,1972,1188,3,Okay overall.,2024-09-19T00:00:00
653,1972,1159,3,Okay overall.,2020-04-07T00:00:00
654,1980,14,4,Good value for money!,2021-06-10T00:00:00
655,1984,250,3,Okay overall.,2022-08-09T00:00:00
656,1988,817,1,"Very disappointed, would not buy again.",2025-03-30T00:00:00
657,1991,850,5,"Excellent product, highly recommend!",2021-06-04T00:00:00
658,1994,874,4,Good value for money!,2023-12-03T00:00:00
659,2013,504,5,"Excellent product, highly recommend!",2023-11-19T00:00:00
660,2013,373,4,Good value for money!,2021-06-28T00:00:00
661,2014,1030,3,Okay overall.,2024-03-06T00:00:00
662,2014,1189,5,"Excellent product, highly recommend!",2024-11-03T00:00:00
663,2014,698,5,"Excellent product, highly recommend!",2020-03-27T00:00:00
664,2020,1058,5,"Excellent product, highly recommend!",2021-12-12T00:00:00
665,2021,792,1,"Very disappointed, would not buy again.",2022-08-23T00:00:00
666,2026,847,4,Good value for money!,2021-05-11T00:00:00
667,2026,690,5,"Excellent product, highly recommend!",2021-11-14T00:00:00
668,2030,848,4,Good value for money!,2024-03-28T00:00:00
669,2030,789,5,"Excellent product, highly recommend!",2023-08-23T00:00:00
670,2030,899,3,Okay overall.,2020-10-24T00:00:00
671,2037,1141,2,Not great quality.,2024-03-18T00:00:00
672,2044,1099,2,Not great quality.,2021-03-14T00:00:00
673,2045,132,2,Not great quality.,2021-07-12T00:00:00
674,2045,393,3,Okay overall.,2021-03-29T00:00:00
675,2051,101,5,"Excellent product, highly recommend!",2024-11-16T00:00:00
676,2066,177,4,Good value for money!,2020-06-18T00:00:00
677,2066,200,3,Okay overall.,2024-01-26T00:00:00
678,2077,820,4,Good value for money!,2020-09-21T00:00:00
679,2081,42,4,Good value for money!,2024-04-16T00:00:00
680,2081,247,4,Good value for money!,2022-04-19T00:00:00
681,2081,225,5,"Excellent product, highly recommend!",2024-03-15T00:00:00
682,2084,884,4,Good value for money!,2021-06-20T00:00:00
683,2099,1171,4,Good value for money!,2021-09-16T00:00:00
684,2109,335,5,"Excellent product, highly recommend!",2025-06-08T00:00:00
685,2123,697,3,Okay overall.,2024-10-23T00:00:00
686,2123,360,5,"Excellent product, highly recommend!",2023-12-06T00:00:00
687,2125,882,4,Good value for money!,2025-06-21T00:00:00
688,2125,1007,3,Okay overall.,2023-10-30T00:00:00
689,2129,881,4,Good value for money!,2023-04-27T00:00:00
690,2145,680,5,"Excellent product, highly recommend!",2022-04-23T00:00:00
691,2145,350,5,"Excellent product, highly recommend!",2020-03-04T00:00:00
692,2149,1001,4,Good value for money!,2021-04-12T00:00:00
693,2149,1058,4,Good value for money!,2025-10-16T00:00:00
694,2152,310,4,Good value for money!,2024-02-14T00:00:00
695,2152,1059,5,"Excellent product, highly recommend!",2023-04-01T00:00:00
696,2171,688,4,Good value for money!,2025-08-20T00:00:00
697,2174,502,2,Not great quality.,2024-09-28T00:00:00
698,2174,368,4,Good value for money!,2022-06-13T00:00:00
699,2174,568,4,Good value for money!,2020-12-10T00:00:00
700,2186,749,1,"Very disappointed, would not buy again.",2023-01-05T00:00:00
701,2186,763,4,Good value for money!,2020-08-27T00:00:00
702,2186,1193,2,Not great quality.,2020-11-26T00:00:00
703,2187,1102,5,"Excellent product, highly recommend!",2022-04-28T00:00:00
704,2187,979,5,"Excellent product, highly recommend!",2024-02-03T00:00:00
705,2187,683,5,"Excellent product, highly recommend!",2021-11-23T00:00:00
706,2187,677,5,"Excellent product, highly recommend!",2025-05-25T00:00:00
707,2189,909,3,Okay overall.,2024-03-29T00:00:00
708,2189,1169,3,Okay overall.,2023-10-25T00:00:00
709,2189,967,4,Good value for money!,2025-07-29T00:00:00
710,2196,487,2,Not great quality.,2025-05-24T00:00:00
711,2196,865,4,Good value for money!,2022-04-07T00:00:00
712,2198,987,3,Okay overall.,2023-04-03T00:00:00
713,2200,91,4,Good value for money!,2021-10-31T00:00:00
714,2201,1152,3,Okay overall.,2021-10-02T00:00:00
715,2213,769,2,Not great quality.,2020-08-08T00:00:00
716,2214,653,5,"Excellent product, highly recommend!",2020-09-27T00:00:00
717,2214,483,4,Good value for money!,2021-10-11T00:00:00
718,2232,748,5,"Excellent product, highly recommend!",2020-07-18T00:00:00
719,2233,60,5,"Excellent product, highly recommend!",2020-05-02T00:00:00
720,2233,132,4,Good value for money!,2020-09-20T00:00:00
721,2235,711,4,Good value for money!,2023-10-06T00:00:00
722,2235,1094,5,"Excellent product, highly recommend!",2020-01-25T00:00:00
723,2236,748,5,"Excellent product, highly recommend!",2024-06-10T00:00:00
724,2237,262,3,Okay overall.,2022-02-14T00:00:00
725,2237,848,5,"Excellent product, highly recommend!",2021-10-20T00:00:00
726,2243,957,3,Okay overall.,2021-02-08T00:00:00
